Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,World,WLD,..,5.73E+11,1.12E+12,1.01E+12,1.10E+12,1.23E+12,1.29E+12,1.38E+12,1.45E+12,1.38E+12,1.39E+12,..
"International tourism, number of arrivals",ST.INT.ARVL,Afghanistan,AFG,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Albania,ALB,..,317000,1247000,1711000,2191000,2469000,3156000,2857000,3341000,3784000,4070000,..
"International tourism, number of arrivals",ST.INT.ARVL,Algeria,DZA,..,866000,1772000,1912000,2070000,2395000,2634000,2733000,2301000,1710000,2039000,..
"International tourism, number of arrivals",ST.INT.ARVL,American Samoa,ASM,..,44000,24300,23500,23100,22600,22600,20800,21600,20300,20100,..
"International tourism, number of arrivals",ST.INT.ARVL,Andorra,AND,..,2949000,2059000,1830000,1808000,2242000,2238000,2328000,2363000,2663000,2831000,..
"International tourism, number of arrivals",ST.INT.ARVL,Angola,AGO,..,51000,294000,366000,425000,481000,528000,650000,595000,592000,397000,..
"International tourism, number of arrivals",ST.INT.ARVL,Antigua and Barbuda,ATG,..,207000,266000,234000,230000,241000,247000,243000,249000,250000,265000,..
"International tourism, number of arrivals",ST.INT.ARVL,Argentina,ARG,..,2909000,4700000,4308000,5325000,5705000,5587000,5246000,5931000,5736000,5559000,..
"International tourism, number of arrivals",ST.INT.ARVL,Armenia,ARM,..,45000,558000,575000,684000,758000,963000,1084000,1204000,1192000,1260000,..
"International tourism, number of arrivals",ST.INT.ARVL,Aruba,ABW,..,721000,827000,813000,824000,869000,904000,979000,1072000,1225000,1102000,..
"International tourism, number of arrivals",ST.INT.ARVL,Australia,AUS,..,4931000,5586000,5490000,5790000,5771000,6032000,6382000,6884000,7444000,8263000,..
"International tourism, number of arrivals",ST.INT.ARVL,Austria,AUT,..,17982000,21935000,21355000,22004000,23012000,24151000,24813000,25291000,26728000,28121000,..
"International tourism, number of arrivals",ST.INT.ARVL,Azerbaijan,AZE,..,..,1043000,1005000,1280000,1562000,1986000,2130000,2160000,1922000,2044000,..
"International tourism, number of arrivals",ST.INT.ARVL,"Bahamas, The",BHS,..,1544000,1463000,1327000,1370000,1346000,1422000,1366000,1427000,1484000,1482000,..
"International tourism, number of arrivals",ST.INT.ARVL,Bahrain,BHR,..,3869000,8631000,8861000,11952000,6732000,8062000,9163000,10452000,9670000,10158000,..
"International tourism, number of arrivals",ST.INT.ARVL,Bangladesh,BGD,..,199000,467000,267000,303000,155000,125000,148000,125000,..,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Barbados,BRB,..,545000,568000,519000,532000,568000,536000,509000,521000,592000,632000,..
"International tourism, number of arrivals",ST.INT.ARVL,Belarus,BLR,..,60000,90500,95000,119300,116000,6129900,6241800,5374900,4385600,9423500,..
"International tourism, number of arrivals",ST.INT.ARVL,Belgium,BEL,..,6457000,7165000,6815000,7186000,7494000,7560000,7684000,7887000,8355000,7481000,..
"International tourism, number of arrivals",ST.INT.ARVL,Belize,BLZ,..,196000,245000,232000,242000,250000,277000,294000,321000,341000,386000,..
"International tourism, number of arrivals",ST.INT.ARVL,Benin,BEN,..,96000,188000,190000,199000,209000,220000,231000,242000,255000,267000,..
"International tourism, number of arrivals",ST.INT.ARVL,Bermuda,BMU,..,332000,264000,236000,232000,236000,232000,236000,224000,220000,244000,..
"International tourism, number of arrivals",ST.INT.ARVL,Bhutan,BTN,..,7600,28000,23000,41000,66000,105000,116000,133000,155000,210000,..
"International tourism, number of arrivals",ST.INT.ARVL,Bolivia,BOL,..,319000,594000,599000,679000,711000,798000,798000,871000,882000,959000,..
"International tourism, number of arrivals",ST.INT.ARVL,Bosnia and Herzegovina,BIH,..,171000,322000,311000,365000,392000,439000,529000,536000,678000,777000,..
"International tourism, number of arrivals",ST.INT.ARVL,Botswana,BWA,..,1104000,2101000,1721000,1973000,..,1614000,1544000,1966000,1528000,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Brazil,BRA,..,5313000,5050000,4802000,5161000,5433000,5677000,5813000,6430000,6306000,6578000,..
"International tourism, number of arrivals",ST.INT.ARVL,British Virgin Islands,VGB,..,272000,346000,309000,330000,338000,351000,366000,386000,393000,408000,..
"International tourism, number of arrivals",ST.INT.ARVL,Brunei Darussalam,BRN,..,..,226000,157000,214000,242000,209000,225000,201000,218000,219000,..
"International tourism, number of arrivals",ST.INT.ARVL,Bulgaria,BGR,..,2785000,5780000,5739000,6047000,6328000,6541000,6898000,7311000,7099000,8252000,..
"International tourism, number of arrivals",ST.INT.ARVL,Burkina Faso,BFA,..,126000,272000,269000,274000,238000,237000,218000,191000,163000,152000,..
"International tourism, number of arrivals",ST.INT.ARVL,Burundi,BDI,..,29000,202000,212000,142000,144000,147000,234000,235000,131000,187000,..
"International tourism, number of arrivals",ST.INT.ARVL,Cabo Verde,CPV,..,115000,285000,287000,336000,428000,482000,503000,494000,520000,598000,..
"International tourism, number of arrivals",ST.INT.ARVL,Cambodia,KHM,..,466000,2125000,2162000,2508000,2882000,3584000,4210000,4503000,4775000,5012000,..
"International tourism, number of arrivals",ST.INT.ARVL,Cameroon,CMR,..,..,487000,498000,573000,604000,817000,783000,822000,..,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Canada,CAN,..,19627000,17142000,15737000,16219000,16014000,16344000,16059000,16537000,17971000,19824000,..
"International tourism, number of arrivals",ST.INT.ARVL,Cayman Islands,CYM,..,354000,303000,272000,288000,309000,322000,345000,383000,385000,385000,..
"International tourism, number of arrivals",ST.INT.ARVL,Central African Republic,CAF,..,11200,30600,52400,53800,65400,70800,83500,95700,120500,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Chad,TCD,..,..,60600,70000,71000,77000,86000,100000,122000,119800,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Chile,CHL,..,1742000,2710000,2760000,2801000,3137000,3554000,3576000,3674000,4478000,5641000,..
"International tourism, number of arrivals",ST.INT.ARVL,China,CHN,..,31229000,53049000,50875000,55664000,57581000,57725000,55686000,55622000,56886000,59270000,..
"International tourism, number of arrivals",ST.INT.ARVL,Colombia,COL,..,557000,2317000,2364000,1405000,2042000,2175000,2288000,2552000,2978000,3317000,..
"International tourism, number of arrivals",ST.INT.ARVL,Comoros,COM,..,24000,14800,11300,15300,18800,22800,21900,22800,23600,26800,..
"International tourism, number of arrivals",ST.INT.ARVL,"Congo, Dem. Rep.",COD,..,103000,50000,53000,81000,186000,167000,191000,..,..,..,..
"International tourism, number of arrivals",ST.INT.ARVL,"Congo, Rep.",COG,..,19000,62000,94000,101000,168000,204000,231000,273000,363000,224000,..
"International tourism, number of arrivals",ST.INT.ARVL,Costa Rica,CRI,..,1088000,2089000,1923000,2100000,2192000,2343000,2428000,2527000,2660000,2925000,..
"International tourism, number of arrivals",ST.INT.ARVL,Cote d'Ivoire,CIV,..,..,205000,231000,252000,270000,289000,380000,471000,1441000,1583000,..
"International tourism, number of arrivals",ST.INT.ARVL,Croatia,HRV,..,5831000,8665000,8694000,9111000,9927000,10369000,10948000,11623000,12683000,13809000,..
"International tourism, number of arrivals",ST.INT.ARVL,Cuba,CUB,..,1741000,2316000,2405000,2507000,2688000,2815000,2829000,2970000,3491000,3968000,..
"International tourism, number of arrivals",ST.INT.ARVL,Curacao,CUW,..,191000,409000,367000,342000,390000,421000,441000,452000,468000,441000,..
"International tourism, number of arrivals",ST.INT.ARVL,Cyprus,CYP,..,2686000,2404000,2141000,2173000,2392000,2465000,2405000,2441000,2659000,3187000,..
"International tourism, number of arrivals",ST.INT.ARVL,Czech Republic,CZE,..,4773000,6649000,6032000,6334000,6715000,7647000,7852000,8096000,8707000,9321000,..
"International tourism, number of arrivals",ST.INT.ARVL,Denmark,DNK,..,3535000,9564000,9265000,9425000,8471000,8443000,8557000,10267000,10424000,10781000,..
"International tourism, number of arrivals",ST.INT.ARVL,Djibouti,DJI,..,20100,54000,58000,51000,56000,60000,63000,..,..,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Dominica,DMA,..,70000,81000,75000,77000,76000,79000,78000,81500,75000,78000,..
"International tourism, number of arrivals",ST.INT.ARVL,Dominican Republic,DOM,..,2978000,3980000,3992000,4125000,4306000,4563000,4690000,5141400,5600000,5959300,..
"International tourism, number of arrivals",ST.INT.ARVL,Ecuador,ECU,..,627000,1005000,968000,1047000,1141000,1272000,1364000,1557000,1544000,1418000,..
"International tourism, number of arrivals",ST.INT.ARVL,"Egypt, Arab Rep.",EGY,..,5116000,12296000,11914000,14051000,9497000,11196000,9174000,9628300,9139000,5258000,..
"International tourism, number of arrivals",ST.INT.ARVL,El Salvador,SLV,..,795000,1385000,1091000,1150000,1184000,1255000,1283000,1345000,1402000,1434000,..
"International tourism, number of arrivals",ST.INT.ARVL,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Eritrea,ERI,..,70000,70000,79000,84000,107000,129000,141000,119000,114000,142000,..
"International tourism, number of arrivals",ST.INT.ARVL,Estonia,EST,..,1220000,2079000,2059000,2372000,2665000,2744000,2873000,2918000,2989000,3147000,..
"International tourism, number of arrivals",ST.INT.ARVL,Ethiopia,ETH,..,136000,383000,427000,468000,523000,597000,681000,770000,864000,871000,..
"International tourism, number of arrivals",ST.INT.ARVL,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Fiji,FJI,..,294000,585000,542000,632000,675000,661000,659000,693000,755000,792000,..
"International tourism, number of arrivals",ST.INT.ARVL,Finland,FIN,..,1971000,2494000,2220000,2319000,2623000,2778000,2797000,2731000,2622000,2789000,..
"International tourism, number of arrivals",ST.INT.ARVL,France,FRA,..,77190000,79218000,76764000,76647000,80499000,81980000,83634000,83701000,84452000,82570000,..
"International tourism, number of arrivals",ST.INT.ARVL,French Polynesia,PYF,..,252000,196000,160000,154000,163000,169000,164000,181000,184000,192000,..
"International tourism, number of arrivals",ST.INT.ARVL,Gabon,GAB,..,155000,..,..,..,..,..,..,..,..,..,..
"International tourism, number of arrivals",ST.INT.ARVL,"Gambia, The",GMB,..,79000,147000,142000,91000,106000,157000,171000,156000,135000,161000,..
"International tourism, number of arrivals",ST.INT.ARVL,Georgia,GEO,..,387000,1290000,1500000,2032000,2822000,4428000,5392000,5516000,5901000,6361000,..
"International tourism, number of arrivals",ST.INT.ARVL,Germany,DEU,..,18983000,24884000,24220000,26875000,28374000,30411000,31545000,32999000,34970000,35555000,..
"International tourism, number of arrivals",ST.INT.ARVL,Ghana,GHA,..,399000,698000,803000,931000,821000,903000,994000,825000,897000,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Greece,GRC,..,13096000,15939000,14915000,15007000,16427000,15518000,17920000,22033000,23599000,24799000,..
"International tourism, number of arrivals",ST.INT.ARVL,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Grenada,GRD,..,129000,130000,114000,110000,118000,125000,128000,150000,155000,156000,..
"International tourism, number of arrivals",ST.INT.ARVL,Guam,GUM,..,1287000,1142000,1053000,1197000,1160000,1308000,1334000,1343000,1409000,1535000,..
"International tourism, number of arrivals",ST.INT.ARVL,Guatemala,GTM,..,826000,1715000,1393000,1384000,1434000,1491000,1516000,1739000,1865000,1906000,..
"International tourism, number of arrivals",ST.INT.ARVL,Guinea,GIN,..,33000,24000,..,12400,131000,96000,56000,33000,35000,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Guinea-Bissau,GNB,..,..,18000,16000,22300,36700,35400,35500,36100,43800,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Guyana,GUY,..,105000,130000,141000,152000,157000,177000,158000,206000,207000,235000,..
"International tourism, number of arrivals",ST.INT.ARVL,Haiti,HTI,..,140000,258000,387000,255000,349000,349000,420000,465200,516000,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Honduras,HND,..,471000,869000,836000,863000,871000,895000,863000,868000,880000,..,..
"International tourism, number of arrivals",ST.INT.ARVL,"Hong Kong SAR, China",HKG,..,8814000,17319000,16926000,20085000,22316000,23770000,25661000,27770000,26686000,26553000,..
"International tourism, number of arrivals",ST.INT.ARVL,Hungary,HUN,..,2992000,3516000,3228000,3462000,3822000,4164000,4388000,4618000,4929000,5302000,..
"International tourism, number of arrivals",ST.INT.ARVL,Iceland,ISL,..,303000,502000,494000,489000,566000,673000,807300,997600,1289000,1792000,..
"International tourism, number of arrivals",ST.INT.ARVL,India,IND,..,2649000,5283000,5168000,5776000,6309000,6578000,6968000,13107000,13284000,14569000,..
"International tourism, number of arrivals",ST.INT.ARVL,Indonesia,IDN,..,5064000,6234000,6324000,7003000,7650000,8044000,8802000,9435000,10407000,11519000,..
"International tourism, number of arrivals",ST.INT.ARVL,"Iran, Islamic Rep.",IRN,..,1342000,2034000,2116000,2938000,3354000,3834000,4769000,4967000,5237000,4942000,..
"International tourism, number of arrivals",ST.INT.ARVL,Iraq,IRQ,..,78000,864000,1262000,1518000,1510000,1111000,892000,..,..,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Ireland,IRL,..,6646000,8026000,7189000,7134000,7630000,7550000,8260000,8813000,9528000,10100000,..
"International tourism, number of arrivals",ST.INT.ARVL,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Israel,ISR,..,2417000,2572000,2321000,2803000,2820000,2886000,2962000,2927000,2799000,2900000,..
"International tourism, number of arrivals",ST.INT.ARVL,Italy,ITA,..,41181000,42734000,43239000,43626000,46119000,46360000,47704000,48576000,50732000,52372000,..
"International tourism, number of arrivals",ST.INT.ARVL,Jamaica,JAM,..,1323000,1767000,1831000,1922000,1952000,1986000,2008400,2080000,2123000,2182000,..
"International tourism, number of arrivals",ST.INT.ARVL,Japan,JPN,..,4757000,8351000,6790000,8611000,6219000,8358000,10364000,13413000,19737000,24040000,..
"International tourism, number of arrivals",ST.INT.ARVL,Jordan,JOR,..,1580000,3729000,3789000,4207000,3960000,4162000,3945000,3990000,3761000,3858000,..
"International tourism, number of arrivals",ST.INT.ARVL,Kazakhstan,KAZ,..,1683000,4117000,3774000,4097000,5685000,6163000,6841000,6333000,6430000,6509000,..
"International tourism, number of arrivals",ST.INT.ARVL,Kenya,KEN,..,899000,1141000,1392000,1470000,1750000,1619000,1434000,1261000,1114000,1268000,..
"International tourism, number of arrivals",ST.INT.ARVL,Kiribati,KIR,..,4800,3900,3900,4700,5300,4900,5900,5000,3900,5700,..
"International tourism, number of arrivals",ST.INT.ARVL,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, number of arrivals",ST.INT.ARVL,"Korea, Rep.",KOR,..,5322000,6891000,7818000,8798000,9795000,11140000,12176000,14202000,13232000,17242000,..
"International tourism, number of arrivals",ST.INT.ARVL,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Kuwait,KWT,..,78000,259000,297000,207000,269000,300000,307000,..,..,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Kyrgyz Republic,KGZ,..,59000,1844000,1394000,855000,2278000,2406000,3076000,2849000,3051000,2930000,..
"International tourism, number of arrivals",ST.INT.ARVL,Lao PDR,LAO,..,191000,1295000,1239000,1670000,1894000,2291000,2700000,3164000,3543000,3315000,..
"International tourism, number of arrivals",ST.INT.ARVL,Latvia,LVA,..,509000,1684000,1323000,1373000,1493000,1435000,1536000,1843000,2024000,1793000,..
"International tourism, number of arrivals",ST.INT.ARVL,Lebanon,LBN,..,742000,1333000,1844000,2168000,1655000,1366000,1274000,1355000,1518000,1688000,..
"International tourism, number of arrivals",ST.INT.ARVL,Lesotho,LSO,..,302000,293000,344000,426000,398000,423000,433000,1079000,1082000,1196000,..
"International tourism, number of arrivals",ST.INT.ARVL,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Libya,LBY,..,..,34000,..,..,..,..,..,..,..,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Liechtenstein,LIE,..,61600,58500,52300,49800,53300,53600,52400,53700,48600,60000,..
"International tourism, number of arrivals",ST.INT.ARVL,Lithuania,LTU,..,1083000,1611000,1341000,1507000,1775000,1900000,2012000,2063000,2071000,2296000,..
"International tourism, number of arrivals",ST.INT.ARVL,Luxembourg,LUX,..,852000,877000,847000,805000,874000,950000,945000,1038000,1090000,1054000,..
"International tourism, number of arrivals",ST.INT.ARVL,"Macao SAR, China",MAC,..,5197000,10610000,10402000,11926000,12925000,13577000,14268000,14566000,14308000,15703600,..
"International tourism, number of arrivals",ST.INT.ARVL,"Macedonia, FYR",MKD,..,224000,255000,259000,262000,327000,351000,400000,425000,486000,510000,..
"International tourism, number of arrivals",ST.INT.ARVL,Madagascar,MDG,..,160000,375000,163000,196000,225000,256000,196000,222000,244000,293000,..
"International tourism, number of arrivals",ST.INT.ARVL,Malawi,MWI,..,228000,742000,755000,746000,767000,770000,795000,819000,805000,849000,..
"International tourism, number of arrivals",ST.INT.ARVL,Malaysia,MYS,..,10222000,22052000,23646000,24577000,24714000,25033000,25715000,27437000,25721000,26757000,..
"International tourism, number of arrivals",ST.INT.ARVL,Maldives,MDV,..,467000,683000,656000,792000,931000,958000,1125000,1205000,1234000,1286000,..
"International tourism, number of arrivals",ST.INT.ARVL,Mali,MLI,..,86000,190000,160000,169000,160000,134000,142000,168000,159300,173200,..
"International tourism, number of arrivals",ST.INT.ARVL,Malta,MLT,..,1216000,1291000,1182000,1339000,1415000,1443000,1582000,1690000,1783000,1966000,..
"International tourism, number of arrivals",ST.INT.ARVL,Marshall Islands,MHL,..,5200,6000,5400,4600,4600,4600,..,4900,6300,9800,..
"International tourism, number of arrivals",ST.INT.ARVL,Mauritania,MRT,..,30000,..,..,..,..,..,..,..,..,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Mauritius,MUS,..,656000,930000,871000,935000,965000,965000,993000,1038000,1151000,1275000,..
"International tourism, number of arrivals",ST.INT.ARVL,Mexico,MEX,..,20641000,22931000,22346000,23290000,23403000,23403000,24151000,29346000,32093000,35079000,..
"International tourism, number of arrivals",ST.INT.ARVL,"Micronesia, Fed. Sts.",FSM,..,20500,25700,47500,44700,35400,38300,42100,35400,31200,29600,..
"International tourism, number of arrivals",ST.INT.ARVL,Moldova,MDA,..,18000,73000,60000,64000,75000,89000,95600,93900,94400,121000,..
"International tourism, number of arrivals",ST.INT.ARVL,Monaco,MCO,..,300000,324000,265000,279000,295000,292000,328000,329000,331000,336000,..
"International tourism, number of arrivals",ST.INT.ARVL,Mongolia,MNG,..,137000,446000,433000,456000,460000,476000,418000,393000,386000,404000,..
"International tourism, number of arrivals",ST.INT.ARVL,Montenegro,MNE,..,..,1031000,1044000,1088000,1201000,1264000,1324000,1350000,1560000,1662000,..
"International tourism, number of arrivals",ST.INT.ARVL,Morocco,MAR,..,4278000,7879000,8341000,9288000,9342000,9375000,10046000,10283000,10177000,10332000,..
"International tourism, number of arrivals",ST.INT.ARVL,Mozambique,MOZ,..,..,1193000,1461000,1718000,1902000,2113000,1886000,1661000,1552000,1639000,..
"International tourism, number of arrivals",ST.INT.ARVL,Myanmar,MMR,..,416000,731000,763000,792000,816000,1059000,2044000,3081000,4681000,2907000,..
"International tourism, number of arrivals",ST.INT.ARVL,Namibia,NAM,..,656000,931000,980000,984000,1027000,1079000,1176000,1320000,1388000,1469000,..
"International tourism, number of arrivals",ST.INT.ARVL,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Nepal,NPL,..,464000,500000,510000,603000,736000,803000,798000,790000,539000,753000,..
"International tourism, number of arrivals",ST.INT.ARVL,Netherlands,NLD,..,10003000,10104000,9921000,10883000,11300000,11680000,12783000,13925000,15007000,15828000,..
"International tourism, number of arrivals",ST.INT.ARVL,New Caledonia,NCL,..,110000,104000,99000,99000,112000,112000,108000,107000,114000,116000,..
"International tourism, number of arrivals",ST.INT.ARVL,New Zealand,NZL,..,1780000,2371000,2373000,2435000,2511000,2473000,2629000,2772000,3039000,3370000,..
"International tourism, number of arrivals",ST.INT.ARVL,Nicaragua,NIC,..,486000,858000,932000,1011000,1060000,1180000,1229000,1330000,1386000,1504000,..
"International tourism, number of arrivals",ST.INT.ARVL,Niger,NER,..,50000,73000,66000,74000,82000,94000,123000,135000,135000,152000,..
"International tourism, number of arrivals",ST.INT.ARVL,Nigeria,NGA,..,813000,1313000,1414000,1555000,715000,486000,600000,..,1255000,1889000,..
"International tourism, number of arrivals",ST.INT.ARVL,Northern Mariana Islands,MNP,..,529000,397000,354000,379000,341000,401000,439000,460000,479000,531000,..
"International tourism, number of arrivals",ST.INT.ARVL,Norway,NOR,..,3104000,4347000,4346000,4767000,4963000,4538000,4778000,4855000,5361000,5960000,..
"International tourism, number of arrivals",ST.INT.ARVL,Oman,OMN,..,571000,1373000,1521000,1441000,1018000,1241000,1392000,1611000,1909000,2292000,..
"International tourism, number of arrivals",ST.INT.ARVL,Pakistan,PAK,..,557000,823000,855000,907000,1161000,966000,..,..,..,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Palau,PLW,..,58000,81000,71000,85000,111000,120000,108000,140000,162000,138000,..
"International tourism, number of arrivals",ST.INT.ARVL,Panama,PAN,..,484000,1247000,1200000,1324000,1473000,1606000,1658000,1745000,2110000,2007000,..
"International tourism, number of arrivals",ST.INT.ARVL,Papua New Guinea,PNG,..,58000,114000,121000,140000,158000,168000,174000,182000,184000,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Paraguay,PRY,..,289000,428000,439000,465000,524000,579000,610000,649000,1215000,1308000,..
"International tourism, number of arrivals",ST.INT.ARVL,Peru,PER,..,800000,2058000,2140000,2299000,2598000,2846000,3164000,3215000,3456000,3744000,..
"International tourism, number of arrivals",ST.INT.ARVL,Philippines,PHL,..,1992000,3139000,3017000,3520000,3917000,4273000,4681000,4833000,5361000,5967000,..
"International tourism, number of arrivals",ST.INT.ARVL,Poland,POL,..,17400000,12960000,11890000,12470000,13350000,14840000,15800000,16000000,16728000,17471000,..
"International tourism, number of arrivals",ST.INT.ARVL,Portugal,PRT,..,5599000,6962000,6439000,6756000,7264000,7503000,8097000,9092000,9957000,11223000,..
"International tourism, number of arrivals",ST.INT.ARVL,Puerto Rico,PRI,..,3341000,3716000,3183000,3186000,3048000,3069000,3172000,3246000,3542000,3736000,..
"International tourism, number of arrivals",ST.INT.ARVL,Qatar,QAT,..,378000,1405000,1481600,1699500,2056700,2323500,2611900,2839200,2941100,2938200,..
"International tourism, number of arrivals",ST.INT.ARVL,Romania,ROU,..,5264000,8862000,7575000,7498000,7611000,7937000,8019000,8442000,9331000,10223000,..
"International tourism, number of arrivals",ST.INT.ARVL,Russian Federation,RUS,..,21169000,23676000,21339000,22281000,24932000,28177000,30792000,32421000,33729000,24571000,..
"International tourism, number of arrivals",ST.INT.ARVL,Rwanda,RWA,..,104000,507000,502000,504000,688000,815000,864000,926000,987000,932000,..
"International tourism, number of arrivals",ST.INT.ARVL,Samoa,WSM,..,88000,118000,122000,122000,121000,126000,116000,120400,128000,134000,..
"International tourism, number of arrivals",ST.INT.ARVL,San Marino,SMR,..,43000,115000,151000,120000,156000,139000,71000,75000,54000,60000,..
"International tourism, number of arrivals",ST.INT.ARVL,Sao Tome and Principe,STP,..,7100,14500,15200,8000,12200,..,..,..,25600,29000,..
"International tourism, number of arrivals",ST.INT.ARVL,Saudi Arabia,SAU,..,6585000,14757000,10897000,10850000,14179000,16332000,15772000,18260000,17994000,18049000,..
"International tourism, number of arrivals",ST.INT.ARVL,Senegal,SEN,..,389000,867000,810000,900000,968000,962000,1063000,963000,1006600,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Serbia,SRB,..,..,646000,645000,683000,764000,810000,922000,1029000,1132000,1281000,..
"International tourism, number of arrivals",ST.INT.ARVL,Seychelles,SYC,..,130000,159000,158000,175000,194000,208000,230000,233000,276000,303000,..
"International tourism, number of arrivals",ST.INT.ARVL,Sierra Leone,SLE,..,15800,36000,37000,39000,52000,60000,81000,44000,24000,55000,..
"International tourism, number of arrivals",ST.INT.ARVL,Singapore,SGP,..,6062000,7778000,7488000,9161000,10390000,11098000,11899000,11864000,12051000,12914000,..
"International tourism, number of arrivals",ST.INT.ARVL,Sint Maarten (Dutch part),SXM,..,432000,475000,440000,443000,424000,457000,467000,500000,505000,528000,..
"International tourism, number of arrivals",ST.INT.ARVL,Slovak Republic,SVK,..,1053000,1767000,1298000,1327000,1460000,1528000,1670000,1475000,1721000,2027000,..
"International tourism, number of arrivals",ST.INT.ARVL,Slovenia,SVN,..,1090000,1958000,1824000,1869000,2037000,2156000,2259000,2411000,2707000,3032000,..
"International tourism, number of arrivals",ST.INT.ARVL,Solomon Islands,SLB,..,5200,16300,18300,20500,22900,23900,24400,20100,21600,23200,..
"International tourism, number of arrivals",ST.INT.ARVL,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, number of arrivals",ST.INT.ARVL,South Africa,ZAF,..,5872000,9592000,7012000,8074000,8339000,9188000,9537000,9549000,8904000,10044000,..
"International tourism, number of arrivals",ST.INT.ARVL,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Spain,ESP,..,46403000,57192000,52178000,52677000,56177000,57464000,60675000,64939000,68175000,75315000,..
"International tourism, number of arrivals",ST.INT.ARVL,Sri Lanka,LKA,..,400000,438000,448000,654000,856000,1006000,1275000,1527000,1798000,2051000,..
"International tourism, number of arrivals",ST.INT.ARVL,St. Kitts and Nevis,KNA,..,73000,128000,83000,98000,104000,104000,107000,113000,122000,..,..
"International tourism, number of arrivals",ST.INT.ARVL,St. Lucia,LCA,..,270000,296000,278000,306000,312000,307000,319000,338000,345000,348000,..
"International tourism, number of arrivals",ST.INT.ARVL,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, number of arrivals",ST.INT.ARVL,St. Vincent and the Grenadines,VCT,..,73000,84000,75000,72000,74000,74000,72000,71000,75000,79000,..
"International tourism, number of arrivals",ST.INT.ARVL,Sudan,SDN,..,38000,440000,420000,495000,536000,575000,591000,684000,741000,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Suriname,SUR,..,57000,151000,151000,205000,220000,240000,249000,252000,228000,256000,..
"International tourism, number of arrivals",ST.INT.ARVL,Swaziland,SWZ,..,281000,756000,908000,868000,879000,888000,968000,939000,873000,947000,..
"International tourism, number of arrivals",ST.INT.ARVL,Sweden,SWE,..,3828000,4555000,4899000,5183000,5222000,5146000,5229000,5660000,6482000,6782000,..
"International tourism, number of arrivals",ST.INT.ARVL,Switzerland,CHE,..,7821000,8608000,8294000,8628000,8534000,8566000,8967000,9158000,9305000,9205000,..
"International tourism, number of arrivals",ST.INT.ARVL,Syrian Arab Republic,SYR,..,2100000,5430000,6092000,8546000,5070000,..,..,..,..,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Tajikistan,TJK,..,7700,325000,207000,160000,183000,244000,208000,213000,414000,..,..
